GENE	0hr	1hr	3hr	24hr
chr7:84194571-84194601	0.00283932	0.042001	0.15484	0.0844196
chr7:84982337-84982367	0.198753	0.0210005	0.0580649	0.0361798
chr7:85581678-85581708	0.227146	0.0210005	0.0019355	0.0241199
chr7:85618792-85618822	0.198753	0.042001	0.0387099	0.0120599
chr7:85746822-85746852	0.227146	0.00210005	0.019355	0.0241199
chr7:86351568-86351598	0.198753	0.0210005	0.019355	0.0482398
chr7:87237061-87237091	0.113573	0.357009	0.251614	0.422098
chr7:87713327-87713357	0.00283932	0.147004	0.0387099	0.192959
chr7:88884331-88884361	0.0283932	0.231006	0.019355	0.0361798
chr7:90685025-90685055	0.227146	0.042001	0.0387099	0.0482398
chr7:90933621-90933651	0.198753	0.0210005	0.0774198	0.0241199
chr7:90992246-90992276	0.227146	0.00210005	0.0387099	0.0482398
chr7:92549110-92549140	0.198753	0.042001	0.0019355	0.0482398
chr7:92610074-92610104	0.0851797	0.357009	0.270969	0.446218
chr7:92837432-92837462	0.00283932	0.105003	0.0774198	0.168839
chr7:93337569-93337599	0.198753	0.0210005	0.019355	0.0241199
chr7:94068669-94068699	0.141966	0.168004	0.0774198	0.229139
chr7:94244904-94244934	0.312325	0.0210005	0.11613	0.120599
chr7:94545445-94545475	0.170359	0.00210005	0.0580649	0.0361798
chr7:95931902-95931932	0.283932	0.042001	0.11613	0.0602997
chr7:96253590-96253620	0.0283932	0.231006	0.15484	0.241199
chr7:97193826-97193856	0.00283932	0.042001	0.0774198	0.180899
chr7:98108429-98108459	0.227146	0.042001	0.0580649	0.0120599
chr7:98131893-98131923	0.113573	0.147004	0.019355	0.192959
chr7:98151370-98151400	0.00283932	0.189005	0.0387099	0.0964795
chr7:98831822-98831852	0.0851797	0.126003	0.15484	0.265319
chr7:99030080-99030110	0.00283932	0.189005	0.212905	0.132659
chr7:99032135-99032165	0.198753	0.0210005	0.0387099	0.0361798
chr7:100041540-100041570	0.255539	0.168004	0.0580649	0.192959
chr7:100041585-100041615	0.0283932	0.126003	0.135485	0.229139
chr7:101138842-101138872	0.283932	0.147004	0.0387099	0.0844196
chr7:101818038-101818068	0.00283932	0.210005	0.19355	0.156779
chr7:102150724-102150754	0.198753	0.00210005	0.0019355	0.0120599
chr7:102288437-102288467	0.00283932	0.210005	0.0774198	0.0361798
chr7:103947857-103947887	0.198753	0.042001	0.0387099	0.0482398
chr7:104231579-104231609	0.312325	0.273007	0.0967748	0.277379
chr7:105065928-105065958	0.255539	0.042001	0.019355	0.0120599
chr7:105188009-105188039	0.227146	0.0630016	0.0580649	0.0120599
chr7:105657091-105657121	0.0283932	0.126003	0.174195	0.277379
chr7:105782775-105782805	0.00283932	0.231006	0.0580649	0.0844196
chr7:106598926-106598956	0.283932	0.189005	0.0580649	0.217079
chr7:106799855-106799885	0.198753	0.0210005	0.019355	0.0120599
chr7:107917507-107917537	0.00283932	0.00210005	0.174195	0.0602997
chr7:108114647-108114677	0.0567865	0.0630016	0.0580649	0.205019
chr7:108566930-108566960	0.0567865	0.105003	0.270969	0.0723597
chr7:112104263-112104293	0.0283932	0.294007	0.11613	0.156779
chr7:112124594-112124624	0.0283932	0.0840021	0.212905	0.108539
chr7:112162407-112162437	0.00283932	0.210005	0.0580649	0.0844196
chr7:112281393-112281423	0.227146	0.00210005	0.0019355	0.0482398
chr7:112383724-112383754	0.312325	0.147004	0.019355	0.132659
chr7:112912303-112912333	0.227146	0.0210005	0.0580649	0.0361798
chr7:114790242-114790272	0.00283932	0.126003	0.251614	0.144719
chr7:115288820-115288850	0.198753	0.0210005	0.019355	0.0120599
chr7:116227858-116227888	0.0283932	0.042001	0.19355	0.108539
chr7:116288269-116288299	0.0283932	0.147004	0.0967748	0.241199
chr7:116900916-116900946	0.170359	0.00210005	0.0019355	0.00120599
chr7:116953281-116953311	0.0567865	0.147004	0.174195	0.0361798
chr7:117405740-117405770	0.00283932	0.189005	0.0387099	0.0361798
chr7:119093446-119093476	0.0283932	0.0210005	0.19355	0.0241199
chr7:121041609-121041639	0.00283932	0.126003	0.212905	0.156779
chr7:121504688-121504718	0.0567865	0.0630016	0.0774198	0.180899
chr7:122579523-122579553	0.255539	0.0210005	0.0387099	0.0361798
chr7:122745413-122745443	0.198753	0.00210005	0.0019355	0.0241199
chr7:122752189-122752219	0.227146	0.00210005	0.0580649	0.00120599
chr7:123701700-123701730	0.283932	0.105003	0.290324	0.301499
chr7:123942250-123942280	0.227146	0.0210005	0.019355	0.0241199
chr7:127667099-127667129	0.00283932	0.252006	0.11613	0.217079
chr7:128459496-128459526	0.255539	0.294007	0.0967748	0.289439
chr7:129226225-129226255	0.198753	0.0210005	0.019355	0.0241199
chr7:129367747-129367777	0.0283932	0.231006	0.174195	0.313559
chr7:129959029-129959059	0.00283932	0.168004	0.019355	0.0120599
chr7:130115243-130115273	0.283932	0.042001	0.0387099	0.0844196
chr7:130369509-130369539	0.0283932	0.252006	0.0967748	0.205019
chr7:130905221-130905251	0.00283932	0.00210005	0.19355	0.0482398
chr7:130943785-130943815	0.00283932	0.252006	0.0967748	0.241199
chr7:131233783-131233813	0.198753	0.042001	0.019355	0.0120599
chr7:131254516-131254546	0.0283932	0.042001	0.19355	0.0844196
chr7:132394468-132394498	0.00283932	0.147004	0.15484	0.180899
chr7:133107898-133107928	0.0283932	0.231006	0.0387099	0.0482398
chr7:133268557-133268587	0.0283932	0.231006	0.212905	0.0602997
chr7:134515965-134515995	0.00283932	0.147004	0.0774198	0.205019
chr7:134606500-134606530	0.567865	0.252006	0.387099	0.422098
chr7:135512299-135512329	0.0283932	0.357009	0.232259	0.361798
chr7:135856548-135856578	0.0567865	0.105003	0.0387099	0.180899
chr7:136086863-136086893	0.0283932	0.189005	0.0967748	0.120599
chr7:137462269-137462299	0.0283932	0.126003	0.0967748	0.205019
chr7:137580119-137580149	0.0283932	0.042001	0.0580649	0.192959
chr7:137837889-137837919	0.227146	0.0210005	0.0019355	0.00120599
chr7:137926907-137926937	0.227146	0.0210005	0.019355	0.0241199
chr7:138031714-138031744	0.00283932	0.189005	0.019355	0.0361798
chr7:138230408-138230438	0.198753	0.00210005	0.0387099	0.0361798
chr7:138545655-138545685	0.00283932	0.0630016	0.212905	0.0964795
chr7:138842179-138842209	0.0283932	0.273007	0.019355	0.0482398
chr7:138886623-138886653	0.0283932	0.105003	0.135485	0.277379
chr7:139168180-139168210	0.227146	0.00210005	0.0774198	0.0602997
chr7:139434666-139434696	0.00283932	0.0840021	0.11613	0.180899
chr7:140733974-140734004	0.198753	0.0630016	0.019355	0.0120599
chr7:140843572-140843602	0.198753	0.042001	0.0387099	0.0602997
chr7:141356285-141356315	0.00283932	0.231006	0.0387099	0.0844196
chr7:147092521-147092551	0.198753	0.0210005	0.0019355	0.0361798
chr7:147183115-147183145	0.227146	0.00210005	0.0019355	0.0241199
chr7:148682592-148682622	0.227146	0.00210005	0.019355	0.0602997
chr7:149670503-149670533	0.0283932	0.0840021	0.0580649	0.192959
chr7:149985066-149985096	0.0283932	0.126003	0.19355	0.253259
chr7:150778897-150778927	0.454292	0.483012	0.212905	0.385918
chr7:151327794-151327824	0.170359	0.0210005	0.0387099	0.0482398
chr7:155345135-155345165	0.00283932	0.210005	0.0387099	0.108539
chr7:156354821-156354851	0.170359	0.0210005	0.0019355	0.00120599
chr7:156746105-156746135	0.113573	0.252006	0.0387099	0.0723597
chr7:157307887-157307917	0.00283932	0.0630016	0.174195	0.0844196
chr7:157433085-157433115	0.0567865	0.189005	0.0967748	0.301499
chr7:157555266-157555296	0.198753	0.00210005	0.019355	0.0361798
chr8:4507193-4507223	0.00283932	0.0210005	0.15484	0.00120599
chr8:4712730-4712760	0.170359	0.0210005	0.0774198	0.0241199
chr8:4718388-4718418	0.198753	0.042001	0.0580649	0.0120599
chr8:5834690-5834720	0.198753	0.042001	0.0580649	0.0241199
chr8:6585740-6585770	0.0283932	0.231006	0.0967748	0.132659
chr8:13180930-13180960	0.198753	0.00210005	0.0019355	0.108539
chr8:13727834-13727864	0.227146	0.609015	0.251614	0.494458
chr8:15843834-15843864	0.227146	0.00210005	0.0019355	0.0361798
chr8:16677333-16677363	0.00283932	0.042001	0.15484	0.0602997
chr8:17075422-17075452	0.0283932	0.231006	0.0580649	0.120599
chr8:17675448-17675478	0.0851797	0.147004	0.0774198	0.217079
chr8:17922109-17922139	0.198753	0.0210005	0.019355	0.0482398
chr8:18626989-18627019	0.198753	0.00210005	0.0387099	0.144719
chr8:18957673-18957703	0.00283932	0.189005	0.0967748	0.132659
chr8:19077400-19077430	0.0567865	0.0210005	0.212905	0.0844196
chr8:19078456-19078486	0.255539	0.00210005	0.0019355	0.0602997
chr8:20137858-20137888	0.0851797	0.168004	0.15484	0.168839
chr8:22011959-22011989	0.198753	0.0210005	0.0774198	0.0120599
chr8:22465771-22465801	0.227146	0.0630016	0.0019355	0.0602997
chr8:23081762-23081792	0.00283932	0.0840021	0.0774198	0.180899
chr8:23161993-23162023	0.340719	0.189005	0.0774198	0.205019
chr8:23417625-23417655	0.00283932	0.042001	0.0580649	0.217079
chr8:23854243-23854273	0.0283932	0.147004	0.0774198	0.192959
chr8:23881366-23881396	0.00283932	0.189005	0.0774198	0.108539
chr8:23942816-23942846	0.170359	0.0840021	0.0019355	0.0241199
chr8:23965724-23965754	0.198753	0.0210005	0.0019355	0.0120599
chr8:24509626-24509656	0.0283932	0.126003	0.0967748	0.192959
chr8:25065733-25065763	0.170359	0.39901	0.270969	0.337678
chr8:25170250-25170280	0.00283932	0.273007	0.232259	0.241199
chr8:25193178-25193208	0.00283932	0.0630016	0.0967748	0.168839
chr8:25327747-25327777	0.198753	0.042001	0.0019355	0.0482398
chr8:25615914-25615944	0.0567865	0.210005	0.174195	0.313559
chr8:26867285-26867315	0.00283932	0.147004	0.0387099	0.168839
chr8:27993651-27993681	0.00283932	0.042001	0.11613	0.217079
chr8:28324477-28324507	0.397505	0.147004	0.232259	0.277379
chr8:28657676-28657706	0.227146	0.00210005	0.019355	0.0482398
chr8:28730854-28730884	0.340719	0.126003	0.0774198	0.192959
chr8:29160202-29160232	0.170359	0.0210005	0.0019355	0.0844196
chr8:29200361-29200391	0.00283932	0.168004	0.11613	0.253259
chr8:29753933-29753963	0.198753	0.0210005	0.019355	0.0602997
chr8:30363789-30363819	0.00283932	0.168004	0.019355	0.0964795
chr8:30364506-30364536	0.0283932	0.0630016	0.0774198	0.156779
chr8:30447674-30447704	0.227146	0.0210005	0.0580649	0.0602997
chr8:31039862-31039892	0.283932	0.0630016	0.0387099	0.0602997
chr8:31153590-31153620	0.227146	0.042001	0.0019355	0.0120599
chr8:32546928-32546958	0.227146	0.0630016	0.019355	0.0241199
chr8:32554100-32554130	0.00283932	0.0210005	0.174195	0.144719
chr8:32646325-32646355	0.0283932	0.126003	0.174195	0.265319
chr8:32673338-32673368	0.198753	0.0210005	0.019355	0.0482398
chr8:32692298-32692328	0.255539	0.105003	0.135485	0.205019
chr8:32782042-32782072	0.00283932	0.042001	0.135485	0.192959
chr8:33464982-33465012	0.00283932	0.168004	0.0019355	0.0241199
chr8:35067687-35067717	0.227146	0.00210005	0.0387099	0.0482398
chr8:37740658-37740688	0.255539	0.0840021	0.019355	0.0723597
chr8:37780014-37780044	0.482685	0.168004	0.290324	0.337678
chr8:38176805-38176835	0.170359	0.105003	0.0580649	0.0241199
chr8:38262920-38262950	0.00283932	0.189005	0.0387099	0.0723597
chr8:38703588-38703618	0.0567865	0.294007	0.135485	0.337678
chr8:38800411-38800441	0.0283932	0.0630016	0.212905	0.0361798
chr8:39004895-39004925	0.227146	0.042001	0.0387099	0.108539
chr8:40016331-40016361	0.198753	0.00210005	0.0387099	0.0482398
chr8:40111143-40111173	0.0283932	0.168004	0.019355	0.0723597
chr8:40690796-40690826	0.198753	0.00210005	0.11613	0.0844196
chr8:41430251-41430281	0.0567865	0.357009	0.11613	0.205019
chr8:41944284-41944314	0.0851797	0.147004	0.270969	0.180899
chr8:42155759-42155789	0.0567865	0.210005	0.135485	0.0964795
chr8:42185943-42185973	0.00283932	0.042001	0.0774198	0.156779
chr8:42203698-42203728	0.198753	0.126003	0.019355	0.0241199
chr8:42246391-42246421	0.255539	0.042001	0.0019355	0.0482398
chr8:42469037-42469067	0.00283932	0.0630016	0.15484	0.168839
chr8:42697736-42697766	0.00283932	0.0840021	0.11613	0.205019
chr8:47383428-47383458	0.0567865	0.168004	0.19355	0.313559
chr8:47548049-47548079	0.255539	0.0210005	0.0774198	0.0844196
chr8:48308664-48308694	0.00283932	0.126003	0.15484	0.265319
chr8:48555011-48555041	0.00283932	0.126003	0.15484	0.0482398
chr8:48873832-48873862	0.227146	0.0840021	0.0387099	0.144719
chr8:49571376-49571406	0.198753	0.0210005	0.0580649	0.0361798
chr8:49716699-49716729	0.198753	0.00210005	0.0580649	0.0361798
chr8:52577930-52577960	0.113573	0.189005	0.174195	0.313559
chr8:53863468-53863498	0.113573	0.357009	0.174195	0.337678
chr8:54042719-54042749	0.227146	0.00210005	0.0774198	0.0241199
chr8:54446245-54446275	0.0283932	0.126003	0.15484	0.217079
chr8:55865410-55865440	0.0567865	0.189005	0.270969	0.205019
chr8:55915048-55915078	0.00283932	0.168004	0.0580649	0.0723597
chr8:56173815-56173845	0.00283932	0.168004	0.174195	0.144719
chr8:56248414-56248444	0.141966	0.252006	0.270969	0.458278
chr8:56668839-56668869	0.198753	0.0210005	0.0019355	0.0964795
chr8:56890084-56890114	0.0567865	0.0840021	0.0774198	0.180899
chr8:56991382-56991412	0.0567865	0.0840021	0.0967748	0.229139
chr8:58946217-58946247	0.00283932	0.168004	0.135485	0.205019
chr8:59088539-59088569	0.227146	0.00210005	0.0387099	0.0602997
chr8:60039969-60039999	0.0567865	0.0630016	0.135485	0.217079
chr8:60052278-60052308	0.0283932	0.168004	0.251614	0.180899
chr8:60455598-60455628	0.0283932	0.105003	0.0387099	0.168839
chr8:60619063-60619093	0.198753	0.0840021	0.019355	0.0964795
chr8:61684868-61684898	0.255539	0.042001	0.0580649	0.120599
chr8:63063947-63063977	0.00283932	0.126003	0.11613	0.229139
chr8:63323963-63323993	0.340719	0.273007	0.0387099	0.265319
chr8:65670362-65670392	0.0283932	0.0630016	0.19355	0.0361798
chr8:65785196-65785226	0.113573	0.189005	0.174195	0.277379
chr8:66481367-66481397	0.0283932	0.273007	0.0967748	0.144719
chr8:66546890-66546920	0.0567865	0.0840021	0.212905	0.0844196
chr8:66609160-66609190	0.283932	0.0630016	0.019355	0.108539
chr8:66968188-66968218	0.00283932	0.0210005	0.0774198	0.180899
chr8:67600163-67600193	0.227146	0.00210005	0.0387099	0.0602997
chr8:67804590-67804620	0.00283932	0.0630016	0.135485	0.180899
chr8:68490830-68490860	0.340719	0.210005	0.0967748	0.229139
chr8:68576888-68576918	0.198753	0.0210005	0.0019355	0.0361798
chr8:69063246-69063276	0.198753	0.00210005	0.019355	0.0723597
chr8:69627533-69627563	0.227146	0.0210005	0.019355	0.0241199
chr8:70342067-70342097	0.170359	0.0210005	0.019355	0.0241199
chr8:73280818-73280848	0.198753	0.0630016	0.0019355	0.0723597
chr8:73483966-73483996	0.0283932	0.231006	0.174195	0.0844196
chr8:73550291-73550321	0.198753	0.0630016	0.019355	0.0723597
chr8:73652110-73652140	0.198753	0.0210005	0.0580649	0.0723597
chr8:73677864-73677894	0.0567865	0.294007	0.135485	0.180899
chr8:74110124-74110154	0.283932	0.00210005	0.19355	0.144719
chr8:74344873-74344903	0.567865	0.357009	0.19355	0.470338
chr8:75402169-75402199	0.0283932	0.168004	0.329034	0.144719
chr8:75514954-75514984	0.00283932	0.210005	0.0019355	0.0241199
chr8:76732903-76732933	0.00283932	0.210005	0.0387099	0.0361798
chr8:78714358-78714388	0.198753	0.00210005	0.0019355	0.0120599
chr8:79264971-79265001	0.198753	0.0210005	0.0387099	0.0241199
chr8:79563934-79563964	0.198753	0.0210005	0.0967748	0.0120599
chr8:79770295-79770325	0.227146	0.0210005	0.0580649	0.144719
chr8:79903998-79904028	0.00283932	0.126003	0.0967748	0.205019
chr8:79949889-79949919	0.00283932	0.0210005	0.174195	0.0723597
chr8:80091742-80091772	0.0283932	0.0840021	0.135485	0.168839
chr8:80505279-80505309	0.0283932	0.147004	0.251614	0.229139
chr8:80551435-80551465	0.170359	0.042001	0.0774198	0.0361798
chr8:85203759-85203789	0.198753	0.0630016	0.0019355	0.0361798
chr8:85206862-85206892	0.170359	0.0630016	0.019355	0.0120599
chr8:85463334-85463364	0.00283932	0.231006	0.0774198	0.0723597
chr8:86264137-86264167	0.227146	0.00210005	0.019355	0.0602997
chr8:86499529-86499559	0.227146	0.00210005	0.0387099	0.0361798
chr8:86756366-86756396	0.255539	0.042001	0.0387099	0.0482398
chr8:88177263-88177293	0.198753	0.042001	0.019355	0.0602997
chr8:88554664-88554694	0.0851797	0.0840021	0.0774198	0.180899
chr8:89090870-89090900	0.198753	0.0630016	0.019355	0.0482398
chr8:89130657-89130687	0.198753	0.0210005	0.0019355	0.0482398
chr8:89840483-89840513	0.198753	0.00210005	0.019355	0.0361798
chr8:90579911-90579941	0.227146	0.042001	0.0019355	0.0844196
chr8:92042792-92042822	0.00283932	0.210005	0.0967748	0.120599
chr8:92758493-92758523	0.0283932	0.231006	0.0580649	0.0602997
chr8:92818490-92818520	0.0851797	0.147004	0.270969	0.349738
chr8:92966202-92966232	0.227146	0.0210005	0.019355	0.0241199
chr8:93068678-93068708	0.0283932	0.042001	0.174195	0.0844196
chr8:93443056-93443086	0.170359	0.0210005	0.0019355	0.0361798
chr8:93641894-93641924	0.482685	0.147004	0.15484	0.217079
chr8:94123003-94123033	0.227146	0.0630016	0.0580649	0.0241199
chr8:94863472-94863502	0.00283932	0.0630016	0.0580649	0.168839
chr8:95114574-95114604	0.0283932	0.252006	0.0967748	0.253259
chr8:95269744-95269774	0.00283932	0.0630016	0.0967748	0.205019
chr8:95862861-95862891	0.198753	0.042001	0.11613	0.132659
chr8:96760701-96760731	0.198753	0.0210005	0.019355	0.0120599
chr8:97697739-97697769	0.0283932	0.105003	0.0387099	0.168839
chr8:97780545-97780575	0.00283932	0.00210005	0.174195	0.0602997
chr8:98452460-98452490	0.0283932	0.105003	0.0967748	0.180899
chr8:99080591-99080621	0.227146	0.00210005	0.0019355	0.0361798
chr8:99353996-99354026	0.198753	0.00210005	0.0774198	0.0723597
chr8:99624454-99624484	0.00283932	0.252006	0.0580649	0.180899
chr8:101297087-101297117	0.0283932	0.147004	0.135485	0.156779
chr8:102175869-102175899	0.0851797	0.189005	0.0967748	0.277379
chr8:102301287-102301317	0.198753	0.042001	0.019355	0.0361798
chr8:102651997-102652027	0.397505	0.147004	0.0387099	0.192959
chr8:103256020-103256050	0.0283932	0.231006	0.11613	0.313559
chr8:103594658-103594688	0.198753	0.0210005	0.0019355	0.0361798
chr8:104219195-104219225	0.198753	0.042001	0.019355	0.0723597
chr8:104407799-104407829	0.198753	0.0210005	0.0387099	0.0361798
chr8:104418185-104418215	0.539471	0.357009	0.11613	0.385918
chr8:104492399-104492429	0.113573	0.231006	0.270969	0.397978
chr8:104494649-104494679	0.198753	0.00210005	0.0387099	0.0723597
chr8:104808293-104808323	0.0283932	0.168004	0.0580649	0.168839
chr8:105046870-105046900	0.0283932	0.189005	0.0580649	0.180899
chr8:105590909-105590939	0.170359	0.0210005	0.0580649	0.0482398
chr8:105658628-105658658	0.198753	0.00210005	0.0019355	0.0361798
chr8:106337689-106337719	0.198753	0.0210005	0.0019355	0.0241199
chr8:106521991-106522021	0.312325	0.42001	0.309679	0.482398
chr8:107421407-107421437	0.0283932	0.0840021	0.0387099	0.168839
chr8:107703513-107703543	0.0283932	0.231006	0.0387099	0.241199
chr8:108073356-108073386	0.0283932	0.189005	0.0580649	0.180899
chr8:108080604-108080634	0.0851797	0.273007	0.270969	0.337678
chr8:108093103-108093133	0.255539	0.0630016	0.0580649	0.0602997
chr8:108266628-108266658	0.0283932	0.252006	0.11613	0.156779
chr8:108418924-108418954	0.170359	0.00210005	0.019355	0.0120599
chr8:108759305-108759335	0.170359	0.00210005	0.0580649	0.0482398
chr8:108835334-108835364	0.00283932	0.231006	0.0580649	0.0120599
chr8:110848254-110848284	0.198753	0.0630016	0.0580649	0.0361798
chr8:113617085-113617115	0.198753	0.00210005	0.0019355	0.0361798
chr8:114788589-114788619	0.170359	0.0210005	0.019355	0.00120599
chr8:115854888-115854918	0.00283932	0.042001	0.174195	0.0120599
chr8:116659505-116659535	0.0283932	0.252006	0.11613	0.108539
chr8:116674173-116674203	0.198753	0.042001	0.0019355	0.0723597
chr8:116833504-116833534	0.00283932	0.105003	0.0967748	0.217079
chr8:117125714-117125744	0.198753	0.042001	0.0387099	0.0241199
chr8:118357477-118357507	0.198753	0.0630016	0.0580649	0.0361798
chr8:118567648-118567678	0.170359	0.042001	0.0387099	0.0120599
chr8:119730800-119730830	0.198753	0.0210005	0.0019355	0.0120599
chr8:121163372-121163402	0.170359	0.0210005	0.0580649	0.0241199
chr8:121699064-121699094	0.00283932	0.189005	0.0019355	0.0241199
chr8:122447604-122447634	0.0283932	0.294007	0.290324	0.301499
chr8:124267333-124267363	0.00283932	0.0840021	0.174195	0.132659
chr8:124676206-124676236	0.198753	0.042001	0.0580649	0.0241199
chr8:124967577-124967607	0.00283932	0.105003	0.0580649	0.180899
chr8:125121265-125121295	0.227146	0.0630016	0.019355	0.0482398
chr8:125434775-125434805	0.0283932	0.210005	0.135485	0.120599
